inventory_id,warehouse_id,warehouse_city,warehouse_state,product_id,available_stock,reserved_stock,safety_stock,reorder_level,inventory_status,last_updated
INV017290,WH004,Curitiba,PR,2a05072f43935b7f3638a6c7d38d2278,231,13,30,75,IN_STOCK,2018-12-21 05:00:00
INV017291,WH004,Curitiba,PR,198ed1dd26d075dc1e52e1909fc07938,72,4,20,30,IN_STOCK,2018-10-05 13:00:00
INV017292,WH003,Belo Horizonte,MG,e1ea2e133d4ca99d20c365d4e3173989,306,27,10,40,IN_STOCK,2018-11-06 08:00:00
INV017293,WH003,Belo Horizonte,MG,2056c9497992c9032fdd92346baab6c3,38,17,25,40,LOW_STOCK,2018-11-26 16:00:00
INV017294,WH002,Rio de Janeiro,RJ,d52d7fb0d4ea10cd52baa3255c5c0a34,82,8,10,20,IN_STOCK,2018-10-01 21:00:00
INV017295,WH002,Rio de Janeiro,RJ,fe220782f267bca8c056308cba6c8807,140,27,25,40,IN_STOCK,2018-11-24 13:00:00
INV017296,WH005,Porto Alegre,RS,681a43d9f960e80dd7756c749e60a2be,35,21,10,40,LOW_STOCK,2018-11-05 23:00:00
INV017297,WH006,Salvador,BA,e22a9f25f31fca1777a128c2655bbdda,259,13,20,30,IN_STOCK,2018-11-15 19:00:00
INV017298,WH005,Porto Alegre,RS,68de8d992d087d6b480879f43b178c98,453,9,25,75,IN_STOCK,2018-11-30 21:00:00
INV017299,WH003,Belo Horizonte,MG,498366f301125d450cf3b0d56920f8ac,483,34,10,50,IN_STOCK,2018-12-13 06:00:00
INV017300,WH006,Salvador,BA,ef4d462089a7f98d6235d3f98ee2dadd,10,5,20,30,LOW_STOCK,2018-11-19 03:00:00
INV017301,WH005,Porto Alegre,RS,1cdbe059c1ca8e6b8e3c595c382afd56,248,36,10,20,IN_STOCK,2018-10-03 15:00:00
INV017302,WH003,Belo Horizonte,MG,1c00873a774421d2eeec30c80eb15676,47,30,30,50,LOW_STOCK,2018-10-18 20:00:00
INV017303,WH004,Curitiba,PR,f3783ff90631773bc67baf91edcbcb69,74,24,20,30,IN_STOCK,2018-12-19 00:00:00
INV017304,WH004,Curitiba,PR,3eb14e65e4208c6d94b7a32e41add538,50,19,30,20,IN_STOCK,2018-12-01 17:00:00
INV017305,WH005,Porto Alegre,RS,aa8fce5e65ab73ab73101ea58d710905,255,1,20,20,IN_STOCK,2018-12-02 21:00:00
INV017306,WH003,Belo Horizonte,MG,d55b87646120370b6d1ea88ace0b9e51,500,13,25,75,IN_STOCK,2018-11-07 22:00:00
INV017307,WH001,Sao Paulo,SP,e1a7aca09e5fc1209c44ef72571265b9,437,7,30,40,IN_STOCK,2018-12-19 07:00:00
INV017308,WH006,Salvador,BA,a3e5b0b8f8e66aba2fe28eb565d3ac97,182,16,15,75,IN_STOCK,2018-11-30 06:00:00
INV017309,WH004,Curitiba,PR,309680674fccf761eb94308fe0c557ab,175,31,15,75,IN_STOCK,2018-11-13 21:00:00
INV017310,WH006,Salvador,BA,3db10af4436918fa150bb41ae578d812,31,10,25,50,LOW_STOCK,2018-10-04 04:00:00
INV017311,WH005,Porto Alegre,RS,3128a1273a207ae946c4dd1e23c86fed,204,7,30,30,IN_STOCK,2018-12-12 09:00:00
INV017312,WH003,Belo Horizonte,MG,184f6e7e403fe477af4b1a02b9d432e4,51,1,25,20,IN_STOCK,2018-11-10 02:00:00
INV017313,WH004,Curitiba,PR,d8f254be723da6488610b42935533b05,401,4,10,75,IN_STOCK,2018-12-06 04:00:00
INV017314,WH004,Curitiba,PR,fb09ab0eb676b60b254250a28fd46e10,70,31,30,40,IN_STOCK,2018-11-28 17:00:00
INV017315,WH002,Rio de Janeiro,RJ,2a511952313989fa097fb038cd758dc5,325,10,10,75,IN_STOCK,2018-10-07 05:00:00
INV017316,WH006,Salvador,BA,e7bca943d8e86d7b45c6d24634c55850,141,34,20,30,IN_STOCK,2018-11-26 14:00:00
INV017317,WH004,Curitiba,PR,5c2696e18040dd69ca61f8f7c4207114,205,40,10,50,IN_STOCK,2018-10-18 06:00:00
INV017318,WH001,Sao Paulo,SP,a31e3a35fb5ac942c137446709379100,335,27,25,50,IN_STOCK,2018-12-25 19:00:00
INV017319,WH002,Rio de Janeiro,RJ,9e4d5a527ce5c7b4fd84f460c035c3c5,45,2,20,75,LOW_STOCK,2018-12-09 04:00:00
INV017320,WH005,Porto Alegre,RS,bb7a5793447637a7bb096f75dd7e5dbe,85,5,20,40,IN_STOCK,2018-10-19 08:00:00
INV017321,WH003,Belo Horizonte,MG,33e04be09d16fef5a9044ee42eb2f45a,95,31,15,75,IN_STOCK,2018-12-14 04:00:00
INV017322,WH001,Sao Paulo,SP,2de20a6b025cc5339c07c88aacbbfffa,50,24,25,30,IN_STOCK,2018-12-12 06:00:00
INV017323,WH005,Porto Alegre,RS,6bb50785f82871dde37ed1666da54bf3,30,10,10,30,LOW_STOCK,2018-10-10 16:00:00
INV017324,WH001,Sao Paulo,SP,06f85533c1d65036e055ed561d0b1a2e,0,0,15,0,DISCONTINUED,2018-11-17 13:00:00
INV017325,WH004,Curitiba,PR,8e87f0e6eb7e5a27568309035f4fc854,0,0,30,30,OUT_OF_STOCK,2018-11-03 01:00:00
INV017326,WH001,Sao Paulo,SP,2dcf691e28ea9a873a06b98750fccc73,0,0,20,0,DISCONTINUED,2018-12-29 16:00:00
INV017327,WH005,Porto Alegre,RS,62892a47bea324c325a4556b66baef9d,13,8,25,20,LOW_STOCK,2018-10-21 09:00:00
INV017328,WH002,Rio de Janeiro,RJ,4b13aefdb8d42b55a96d9985fa5da023,103,33,15,75,IN_STOCK,2018-10-13 13:00:00
INV017329,WH006,Salvador,BA,7c990692b2074020d8c023a6d695480e,82,7,10,50,IN_STOCK,2018-10-02 13:00:00
INV017330,WH005,Porto Alegre,RS,a556987a68ce3f7240da198c00f0305d,464,29,25,75,IN_STOCK,2018-12-24 12:00:00
INV017331,WH004,Curitiba,PR,976a11a50bf0ca3c4411b44877ec5612,380,18,10,50,IN_STOCK,2018-12-03 03:00:00
INV017332,WH004,Curitiba,PR,ed5e88f9b72cfcd1e26db93ebe4b30fd,0,0,15,0,DISCONTINUED,2018-11-06 14:00:00
INV017333,WH002,Rio de Janeiro,RJ,d401d9445df5a515a304b386278b4844,147,15,30,20,IN_STOCK,2018-10-20 09:00:00
INV017334,WH002,Rio de Janeiro,RJ,de72026142ffc78ea7a8d6ce739056b1,295,9,15,75,IN_STOCK,2018-11-18 15:00:00
INV017335,WH001,Sao Paulo,SP,86b60e3773c3013d2d8f41335cb5e1ee,348,14,10,40,IN_STOCK,2018-12-06 15:00:00
INV017336,WH005,Porto Alegre,RS,aeb37360d7dbf2f5136bb2ae449ac16b,70,22,30,50,IN_STOCK,2018-12-12 15:00:00
INV017337,WH002,Rio de Janeiro,RJ,e3b5a4c3f8512fe1315f05564e461ff4,5,4,20,30,LOW_STOCK,2018-10-27 21:00:00
INV017338,WH004,Curitiba,PR,870bcc6c58e03ca658cfdd13db4bbe28,279,39,30,75,IN_STOCK,2018-12-13 06:00:00
INV017339,WH005,Porto Alegre,RS,2423252b2432f1803e4f29e0974c6cf7,0,0,20,0,DISCONTINUED,2018-10-03 03:00:00
INV017340,WH006,Salvador,BA,b05ec8d9cabec69e637318ebba813a09,162,22,10,75,IN_STOCK,2018-11-11 01:00:00
INV017341,WH002,Rio de Janeiro,RJ,faab97003f349e10524a71ed2c2f2bde,456,30,20,20,IN_STOCK,2018-11-11 09:00:00
INV017342,WH003,Belo Horizonte,MG,f087f4a84fd8713553be68ac8964a70e,170,37,30,40,IN_STOCK,2018-11-10 16:00:00
INV017343,WH002,Rio de Janeiro,RJ,b3cd6ea8ef75cbcb2856861b31eb9bc0,100,3,30,20,IN_STOCK,2018-10-31 00:00:00
INV017344,WH004,Curitiba,PR,b38909cbe15b374243bcacb3e14c3a1e,317,20,10,30,IN_STOCK,2018-12-12 04:00:00
INV017345,WH002,Rio de Janeiro,RJ,e4262d799e5dd6ed9c4b7937eb3be56f,94,12,10,30,IN_STOCK,2018-11-06 11:00:00
INV017346,WH003,Belo Horizonte,MG,53f27bf4775f33cd452825b7bb4f7af7,415,1,10,30,IN_STOCK,2018-10-16 03:00:00
INV017347,WH005,Porto Alegre,RS,a8e70722df5b3d52489164f391acf5a8,128,33,15,20,IN_STOCK,2018-10-23 17:00:00
INV017348,WH002,Rio de Janeiro,RJ,3248ca0065f209c49450baf404c47795,399,20,25,30,IN_STOCK,2018-10-26 06:00:00
INV017349,WH003,Belo Horizonte,MG,85f32a430567418e5a6a480a12067e9b,380,4,15,30,IN_STOCK,2018-12-15 07:00:00
INV017350,WH004,Curitiba,PR,7289a8d65ae2c86dfdee27f8af257a3d,206,32,30,40,IN_STOCK,2018-10-14 00:00:00
INV017351,WH002,Rio de Janeiro,RJ,26ec5d5716487af6ccbe85d4e01bc7f0,440,4,20,20,IN_STOCK,2018-11-02 14:00:00
INV017352,WH006,Salvador,BA,90ff7bd006f43483742a0bc3a3a9734d,222,32,10,20,IN_STOCK,2018-12-27 17:00:00
INV017353,WH006,Salvador,BA,6e79f7513adfd9ac67faa19f0d4ace53,99,19,30,30,IN_STOCK,2018-11-16 18:00:00
INV017354,WH005,Porto Alegre,RS,a7e03f1bcebad9ca43f8f4dbda9bc1b6,419,34,15,40,IN_STOCK,2018-12-28 20:00:00
INV017355,WH001,Sao Paulo,SP,bb9b0c89e9d58f5cd33126ab223de642,87,1,30,75,IN_STOCK,2018-10-08 01:00:00
INV017356,WH002,Rio de Janeiro,RJ,027325f946f1b3d8f94c3496e9a59a10,277,13,10,75,IN_STOCK,2018-12-11 18:00:00
INV017357,WH005,Porto Alegre,RS,12abc33641a0d8f9b6ce13e8753f5749,244,18,15,20,IN_STOCK,2018-12-30 01:00:00
INV017358,WH003,Belo Horizonte,MG,e5fe5612792826b2c61371acf1480225,11,8,20,40,LOW_STOCK,2018-10-19 10:00:00
INV017359,WH006,Salvador,BA,35a64b909964e4f4ee51ef5899830ecd,392,18,15,50,IN_STOCK,2018-11-26 10:00:00
INV017360,WH005,Porto Alegre,RS,d5ef840497eb48a751179b06d1efd063,300,11,30,40,IN_STOCK,2018-10-29 15:00:00
INV017361,WH001,Sao Paulo,SP,c5c7cac0e35d3343b86942baf5c92f79,48,17,15,30,IN_STOCK,2018-10-24 02:00:00
INV017362,WH001,Sao Paulo,SP,d123a889dbe1dddada56ba224cd05963,86,19,10,50,IN_STOCK,2018-10-04 08:00:00
INV017363,WH005,Porto Alegre,RS,d83cba631d40af7f65eeac52132ee096,14,4,30,30,LOW_STOCK,2018-10-09 18:00:00
INV017364,WH006,Salvador,BA,ffbc83054b3741a8d67fc59d9cf9d42d,49,24,20,40,IN_STOCK,2018-12-30 17:00:00
INV017365,WH002,Rio de Janeiro,RJ,6ebee4184f691707f35a8ef04e1f2f22,25,20,20,50,LOW_STOCK,2018-10-30 09:00:00
INV017366,WH003,Belo Horizonte,MG,f50524ec99356b2afcfd21995cd69d9f,450,15,25,30,IN_STOCK,2018-12-17 02:00:00
INV017367,WH005,Porto Alegre,RS,01ea398598302b06869909ac5bfa5bcf,151,17,25,40,IN_STOCK,2018-12-19 14:00:00
INV017368,WH002,Rio de Janeiro,RJ,932ce0b67f9f877f18a5f7495b84e5c5,311,25,10,50,IN_STOCK,2018-10-20 14:00:00
INV017369,WH006,Salvador,BA,38841dec90eddf2f43cdfabc48b3831a,88,37,20,20,IN_STOCK,2018-11-08 16:00:00
INV017370,WH004,Curitiba,PR,417edf1693aef3f86b922c6a1a52daef,415,28,25,40,IN_STOCK,2018-12-21 23:00:00
INV017371,WH003,Belo Horizonte,MG,7f4f22d5b992917ff6895cc0898ca796,104,33,15,50,IN_STOCK,2018-10-13 03:00:00
INV017372,WH002,Rio de Janeiro,RJ,995a6110a2705a9401669fb4cf939241,163,35,10,30,IN_STOCK,2018-11-18 04:00:00
INV017373,WH003,Belo Horizonte,MG,6d44f3fbc06b938eab4daf060c507248,52,0,30,30,IN_STOCK,2018-12-16 14:00:00
INV017374,WH003,Belo Horizonte,MG,0fef1ed59f95cde0a1318e54d2bebac5,27,24,15,30,LOW_STOCK,2018-11-22 12:00:00
INV017375,WH001,Sao Paulo,SP,630e57ced9d2d899f556e0664be676ab,229,6,20,30,IN_STOCK,2018-12-23 11:00:00
INV017376,WH006,Salvador,BA,8ec2a1c69db7506fca148836e2d0a3e0,100,11,10,30,IN_STOCK,2018-12-14 21:00:00
INV017377,WH002,Rio de Janeiro,RJ,382db2ed3015c04d4b844d2a0712494c,248,33,20,40,IN_STOCK,2018-11-26 04:00:00
INV017378,WH002,Rio de Janeiro,RJ,aafdb12b1b20091509f5c337498dbf1d,127,18,20,50,IN_STOCK,2018-10-20 05:00:00
INV017379,WH005,Porto Alegre,RS,8adc98b0922e4e7fa0ebe7b849fb5701,77,10,10,50,IN_STOCK,2018-12-20 20:00:00
INV017380,WH003,Belo Horizonte,MG,7431bd99a561fd94c5483ce4ed42d318,0,0,30,40,OUT_OF_STOCK,2018-10-25 17:00:00
INV017381,WH004,Curitiba,PR,251631a18e7cb6e44ab14a1c4668e587,148,25,25,75,IN_STOCK,2018-10-30 21:00:00
INV017382,WH004,Curitiba,PR,5994a2fdff4b0f9ca4376c4226adb442,71,39,30,40,IN_STOCK,2018-12-08 04:00:00
INV017383,WH002,Rio de Janeiro,RJ,8b7a9eed0d30c43346eb8de2d821b2fb,458,0,30,50,IN_STOCK,2018-10-06 02:00:00
INV017384,WH005,Porto Alegre,RS,d35825dd1741eee134506022d73f4e71,375,18,30,50,IN_STOCK,2018-11-19 13:00:00
INV017385,WH002,Rio de Janeiro,RJ,dc74094d7435febe5e0d6a59354f2a52,0,0,30,40,OUT_OF_STOCK,2018-10-29 09:00:00
INV017386,WH001,Sao Paulo,SP,b230bd784da7f2bb53eaadc273982cda,438,2,25,30,IN_STOCK,2018-10-19 12:00:00
INV017387,WH002,Rio de Janeiro,RJ,86999f823d7791c5796d506ae0ed44ea,236,34,20,30,IN_STOCK,2018-10-25 15:00:00
INV017388,WH006,Salvador,BA,7c77aa8ae608782aac8e7728acff92fb,480,31,20,40,IN_STOCK,2018-11-28 08:00:00
INV017389,WH002,Rio de Janeiro,RJ,0798196b28c04c8e543322896c882902,131,36,15,40,IN_STOCK,2018-11-29 17:00:00
INV017390,WH003,Belo Horizonte,MG,12bc892d6fff0dc42c8177f3665ef00e,14,2,15,75,LOW_STOCK,2018-10-25 22:00:00
INV017391,WH005,Porto Alegre,RS,b401695ca697a7d76595b73066aec52a,438,23,15,40,IN_STOCK,2018-11-13 02:00:00
INV017392,WH001,Sao Paulo,SP,72d7a511e00d9279c476a738f0d03bbb,164,0,10,40,IN_STOCK,2018-10-14 15:00:00
INV017393,WH005,Porto Alegre,RS,774c67cd53f1586caac72b52fa5a097e,497,0,15,40,IN_STOCK,2018-10-18 22:00:00
INV017394,WH002,Rio de Janeiro,RJ,097d5a4bed2be012b4e46e6f5ae0694b,490,32,25,50,IN_STOCK,2018-11-07 16:00:00
INV017395,WH005,Porto Alegre,RS,713995c5e8e2dd40bfbe5a2eccd45356,0,0,15,40,OUT_OF_STOCK,2018-12-27 05:00:00
INV017396,WH006,Salvador,BA,e47eff9f97c9536c9f768f86e13252f6,8,0,20,20,LOW_STOCK,2018-10-03 01:00:00
INV017397,WH003,Belo Horizonte,MG,6bef5951331ab27cf7782d3e6bd6ca0b,129,28,25,30,IN_STOCK,2018-10-12 15:00:00
INV017398,WH004,Curitiba,PR,3a361fad1e42318dd4a6fe415363067f,1,0,30,30,LOW_STOCK,2018-11-17 19:00:00
INV017399,WH006,Salvador,BA,f7d67abec0a2ed71d5125e6eecbd8db9,8,8,30,40,LOW_STOCK,2018-11-01 20:00:00
INV017400,WH004,Curitiba,PR,bee0c416b1b3ef44a263c18c47f76cda,489,40,30,50,IN_STOCK,2018-12-01 11:00:00
INV017401,WH001,Sao Paulo,SP,bfddb6c856f2b1dc2c2aee34842c31b6,36,34,15,50,LOW_STOCK,2018-10-19 06:00:00
INV017402,WH005,Porto Alegre,RS,fe854c3521ccdb837e2daf3b653fb929,465,39,10,50,IN_STOCK,2018-10-17 12:00:00
INV017403,WH001,Sao Paulo,SP,18a43ee7cdcd2dc5be2f2f063ad7a2bb,155,33,10,40,IN_STOCK,2018-10-31 14:00:00
INV017404,WH005,Porto Alegre,RS,bacbde3cf27796fc624ee5fd465065c4,377,9,25,40,IN_STOCK,2018-11-24 03:00:00
INV017405,WH006,Salvador,BA,4cef9b930282f9210124c6b2ee2b945d,24,5,15,30,LOW_STOCK,2018-11-02 00:00:00
INV017406,WH001,Sao Paulo,SP,9069c427ca36847bc3907c09712f6cf8,237,25,30,75,IN_STOCK,2018-10-10 10:00:00
INV017407,WH005,Porto Alegre,RS,0d32505442753393a3f7eece24855c4d,269,27,10,30,IN_STOCK,2018-10-24 19:00:00
INV017408,WH002,Rio de Janeiro,RJ,e9e1e0a297e5a8f045e8c0395c4c745b,114,23,10,50,IN_STOCK,2018-10-07 12:00:00
INV017409,WH001,Sao Paulo,SP,db71a8783ee43c3bb7ac7fe8f0cf9e6b,428,26,15,50,IN_STOCK,2018-10-29 08:00:00
INV017410,WH001,Sao Paulo,SP,7b94353bef4c3e78ed02f8cdf33d407d,114,30,25,30,IN_STOCK,2018-11-15 22:00:00
INV017411,WH006,Salvador,BA,7bcc0cf24eb0ae336943a57e67f6ab82,0,0,25,50,OUT_OF_STOCK,2018-11-28 15:00:00
INV017412,WH006,Salvador,BA,f7d4df9b0dceb85f4a856cd61da67ecd,9,7,30,20,LOW_STOCK,2018-11-06 23:00:00
INV017413,WH002,Rio de Janeiro,RJ,10ea4a7c88d50bd3568146a5522d8d42,374,5,30,75,IN_STOCK,2018-11-20 13:00:00
INV017414,WH006,Salvador,BA,8307d6d6781b40a6b3b4c222da56f274,251,13,25,30,IN_STOCK,2018-12-12 11:00:00
INV017415,WH002,Rio de Janeiro,RJ,ee0324bc19887939d7d0fcfca68ee955,299,14,30,75,IN_STOCK,2018-10-15 10:00:00
INV017416,WH003,Belo Horizonte,MG,58f758eeee057547a0acc8e95ffed7f4,439,38,20,50,IN_STOCK,2018-11-11 18:00:00
INV017417,WH005,Porto Alegre,RS,beefe69ad05b3ad47376e388d3b5ea22,346,36,30,50,IN_STOCK,2018-12-02 01:00:00
INV017418,WH004,Curitiba,PR,9314e4d46aeb2c297e05d4ed36365efe,86,12,30,75,IN_STOCK,2018-11-17 06:00:00
INV017419,WH002,Rio de Janeiro,RJ,e36d6f9698990032f410888ab17c2d87,361,31,15,50,IN_STOCK,2018-12-13 15:00:00
INV017420,WH004,Curitiba,PR,852b19e59727d554cf958607536d86d9,22,3,10,40,LOW_STOCK,2018-10-11 19:00:00
INV017421,WH004,Curitiba,PR,9ecb510f43c3b1502981c262624e98c8,385,35,30,75,IN_STOCK,2018-10-08 13:00:00
INV017422,WH002,Rio de Janeiro,RJ,fbd4031ddbc3d02b95834b62769d3ad0,247,34,15,20,IN_STOCK,2018-11-08 15:00:00
INV017423,WH002,Rio de Janeiro,RJ,3f4269f81421aadbfc643a23d5dbf3ff,57,30,20,40,IN_STOCK,2018-12-05 01:00:00
INV017424,WH004,Curitiba,PR,82bbea2a39c7d1745ad49a2479460e75,286,36,10,20,IN_STOCK,2018-10-31 05:00:00
INV017425,WH002,Rio de Janeiro,RJ,ba52dec9207d2066d783571524614078,386,14,15,40,IN_STOCK,2018-11-27 20:00:00
INV017426,WH001,Sao Paulo,SP,196c1cb4773764eca858159261a90f35,156,26,15,50,IN_STOCK,2018-10-20 12:00:00
INV017427,WH003,Belo Horizonte,MG,2136c70bbe723d338fab53da3c03e6dc,440,19,15,50,IN_STOCK,2018-11-06 10:00:00
INV017428,WH002,Rio de Janeiro,RJ,01da7f08d8327e0b4fab7edaa0c417a4,230,23,20,20,IN_STOCK,2018-12-12 05:00:00
INV017429,WH002,Rio de Janeiro,RJ,8cc117b0bec16e2f0b683e40846ad09c,48,13,20,20,IN_STOCK,2018-11-30 20:00:00
INV017430,WH006,Salvador,BA,0d9cceec564febe77a44f8123dc2279b,381,19,25,40,IN_STOCK,2018-12-24 21:00:00
INV017431,WH004,Curitiba,PR,95ebf42730dea8baa19b9c8794da556b,406,25,15,50,IN_STOCK,2018-11-17 15:00:00
INV017432,WH006,Salvador,BA,b3d072a13181cceaf88c1a8de7c6e73a,0,0,20,20,OUT_OF_STOCK,2018-12-18 21:00:00
INV017433,WH003,Belo Horizonte,MG,59be0d716996dda6b7d60b3e839efad3,344,13,10,50,IN_STOCK,2018-10-05 00:00:00
INV017434,WH005,Porto Alegre,RS,fcddf470369a3a13fc7b6146ac3a816e,0,0,20,75,OUT_OF_STOCK,2018-12-27 23:00:00
INV017435,WH002,Rio de Janeiro,RJ,a90d217d7252f0035732f1cf802151e9,106,14,20,40,IN_STOCK,2018-11-03 20:00:00
INV017436,WH001,Sao Paulo,SP,0a28355911f72609e396a3dc10b11c90,90,40,25,50,IN_STOCK,2018-11-08 11:00:00
INV017437,WH005,Porto Alegre,RS,1b770da1c339c216e545d69ee2965da1,140,36,15,30,IN_STOCK,2018-12-09 16:00:00
INV017438,WH003,Belo Horizonte,MG,0ca0e1d4e4c7a404e472d27c0c19c3f5,383,4,10,30,IN_STOCK,2018-12-12 12:00:00
INV017439,WH006,Salvador,BA,ba7bd7333b4f0c78d1c1e1693a4f97b7,95,4,30,75,IN_STOCK,2018-10-20 06:00:00
INV017440,WH004,Curitiba,PR,70d7a4737a91965066483a5b0d26a19e,103,12,15,30,IN_STOCK,2018-10-05 17:00:00
INV017441,WH006,Salvador,BA,1fd10191b0bcd5aa4020c0721372510c,175,10,25,30,IN_STOCK,2018-11-05 11:00:00
INV017442,WH001,Sao Paulo,SP,5a8f056272cbc4ea04c72f989fcb85f8,267,30,20,20,IN_STOCK,2018-11-11 06:00:00
INV017443,WH002,Rio de Janeiro,RJ,bb6f30a0d7b5ea35ae9e052d52324002,99,33,30,75,IN_STOCK,2018-10-23 16:00:00
INV017444,WH002,Rio de Janeiro,RJ,4bef81d2cb50510aad6c671195a82151,245,6,25,30,IN_STOCK,2018-12-22 12:00:00
INV017445,WH005,Porto Alegre,RS,2ae47bec8bb5f5a00c0b9504481c4e19,467,33,15,75,IN_STOCK,2018-12-05 07:00:00
INV017446,WH004,Curitiba,PR,7e645d977215580aa17b5b84063cdf24,268,12,30,75,IN_STOCK,2018-12-10 01:00:00
INV017447,WH005,Porto Alegre,RS,23ec19b685ee9d7d8eea8877cb27cdf9,441,19,15,75,IN_STOCK,2018-10-22 01:00:00
INV017448,WH003,Belo Horizonte,MG,27f6ada7e1fbb3d1d6e77f685bd04bd1,446,3,25,40,IN_STOCK,2018-11-29 13:00:00
INV017449,WH002,Rio de Janeiro,RJ,46c24b0c339975a99512fd7f9e781063,250,28,20,50,IN_STOCK,2018-10-24 08:00:00
INV017450,WH002,Rio de Janeiro,RJ,62e456c867c6e980b926b96362a76468,104,9,30,20,IN_STOCK,2018-10-14 09:00:00
INV017451,WH003,Belo Horizonte,MG,e068431664ce238cade1160a834a946e,458,22,20,75,IN_STOCK,2018-11-09 19:00:00
INV017452,WH005,Porto Alegre,RS,d5e84279347d5f46ae9fdbbdd570a71d,447,30,15,50,IN_STOCK,2018-10-28 08:00:00
INV017453,WH004,Curitiba,PR,68fb1d8f0c51d866116189cb07e652ea,346,2,25,50,IN_STOCK,2018-10-28 01:00:00
INV017454,WH003,Belo Horizonte,MG,567f4f60d4e44c92dd00ecd0920ce6b1,267,23,15,20,IN_STOCK,2018-12-10 23:00:00
INV017455,WH003,Belo Horizonte,MG,b2045685af214c671f348b163996dc93,331,17,20,30,IN_STOCK,2018-11-15 22:00:00
INV017456,WH001,Sao Paulo,SP,8712db6af2dd7ce2e4a97137859a86ec,16,7,20,30,LOW_STOCK,2018-10-03 12:00:00
INV017457,WH006,Salvador,BA,e5cfe28c9837136280f5f3e5e260e858,75,6,30,50,IN_STOCK,2018-10-02 13:00:00
INV017458,WH006,Salvador,BA,504f07e36481e5e72043def3d874b92a,451,33,10,30,IN_STOCK,2018-10-14 11:00:00
INV017459,WH004,Curitiba,PR,99ab9c8051f0c77d025711fec98514e2,210,16,20,30,IN_STOCK,2018-12-07 03:00:00
INV017460,WH005,Porto Alegre,RS,e88e5a87ca25def10ad4f2dd2a967f23,462,24,25,30,IN_STOCK,2018-11-30 12:00:00
INV017461,WH004,Curitiba,PR,508f0e9cc116910a45a3d133491a929d,0,0,20,50,OUT_OF_STOCK,2018-12-07 11:00:00
INV017462,WH006,Salvador,BA,0657f64d203d600602279807d6cb1dd8,113,6,25,75,IN_STOCK,2018-11-22 05:00:00
INV017463,WH006,Salvador,BA,b534af96f1c598768bc7379aca584edd,187,12,15,20,IN_STOCK,2018-12-20 18:00:00
INV017464,WH005,Porto Alegre,RS,4e424a1cee1626e101d211bd604b10e0,282,34,20,50,IN_STOCK,2018-11-17 12:00:00
INV017465,WH001,Sao Paulo,SP,a03b43c945af2e3500b0dde49fbd87c6,251,2,20,30,IN_STOCK,2018-10-15 13:00:00
INV017466,WH002,Rio de Janeiro,RJ,2a8c2836c76d1810ac79e84bbdeff3a3,111,29,10,20,IN_STOCK,2018-12-10 20:00:00
INV017467,WH004,Curitiba,PR,499152ec860819480e1b2d5598d1e29f,190,2,10,75,IN_STOCK,2018-11-29 03:00:00
INV017468,WH004,Curitiba,PR,d54a7e69c3102b38b13952aeae0bc8f3,312,25,10,40,IN_STOCK,2018-10-16 11:00:00
INV017469,WH001,Sao Paulo,SP,c82a4bcc05f054e3084e20df4ee969cf,254,19,30,75,IN_STOCK,2018-12-06 08:00:00
INV017470,WH006,Salvador,BA,61e0273e790dee51cd095c1ea887bf23,59,0,10,20,IN_STOCK,2018-11-15 03:00:00
INV017471,WH001,Sao Paulo,SP,e10d888b873f7479560f0b2606bf2c02,241,28,25,40,IN_STOCK,2018-12-18 16:00:00
INV017472,WH004,Curitiba,PR,db1410474e61a057cffa687656918ddf,46,33,30,75,LOW_STOCK,2018-10-31 00:00:00
INV017473,WH005,Porto Alegre,RS,cfb2e04130d80dc8944679f3db75df76,417,37,10,30,IN_STOCK,2018-10-20 05:00:00
INV017474,WH004,Curitiba,PR,d87fc3441d23a38e9921cd2fa603b931,119,20,10,40,IN_STOCK,2018-11-20 00:00:00
INV017475,WH003,Belo Horizonte,MG,c5895cdcbceeadcbbb3eb786638d2c6f,302,27,10,30,IN_STOCK,2018-12-27 03:00:00
INV017476,WH005,Porto Alegre,RS,cc696680ea0cefcd5d7d5d928afb8de8,409,13,30,40,IN_STOCK,2018-11-25 06:00:00
INV017477,WH001,Sao Paulo,SP,ad02436dd1e1332d5f75dced36e0a73e,358,33,25,75,IN_STOCK,2018-10-29 02:00:00
INV017478,WH006,Salvador,BA,0fe09f32709c79ba4bf19d43c4e49515,16,0,20,50,LOW_STOCK,2018-12-30 21:00:00
INV017479,WH004,Curitiba,PR,16a993ef9171a0380273f4fbcb0e8b71,336,16,15,40,IN_STOCK,2018-11-03 04:00:00
INV017480,WH004,Curitiba,PR,adf67f81126a8ec9e0968dadbb49083f,433,39,30,50,IN_STOCK,2018-12-25 21:00:00
INV017481,WH005,Porto Alegre,RS,f2f80444318155ff4846edcb98aa8697,115,31,15,30,IN_STOCK,2018-10-12 04:00:00
INV017482,WH004,Curitiba,PR,01c96f284d6c40f92f25142a59328511,436,24,20,20,IN_STOCK,2018-12-16 06:00:00
INV017483,WH003,Belo Horizonte,MG,1ec3e93251df2e23babb7daa30c52496,3,0,30,30,LOW_STOCK,2018-10-27 23:00:00
INV017484,WH005,Porto Alegre,RS,ffc9caf33e2d1e9f44e3e06da19085f7,254,2,20,30,IN_STOCK,2018-10-24 13:00:00
